OBJECTID_1,OBJECTID,ROADWAY,BEGIN_POST,END_POST,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,IsIntercha,Countermea,Counterme1,Counterme2,Counterme3,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,Counterme4,Interchang,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,Avg Annual,Avg Annua1,Crash Inte,Signalized,Counterme5,Serious In,Intersect2,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,WP_IDs,WP_Count
66519,154533,75010000,6.577,6.656,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR  500,5,ORANGE,54000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01162,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75010000 = 6.586|75A01509 = .367|75A22771 = .007,MORNING DR|S ORANGE BLOSSOM TRL|SUN LIFE PATH,31500,63000,,IS|U|3|D,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
67128,153106,75010000,8.803,10.034,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR  500,5,ORANGE,51500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01103,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000139 = 4.197|75010000 = 9.439,AMERICANA BLVD|S ORANGE BLOSSOM TRL,35500,43000,28000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
67695,156817,75010000,7.237,7.578,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR  500,5,ORANGE,51000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01180,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75010000 = 7.463|75A00542 = .769|75A01511 = .572,S ORANGE BLOSSOM TRL|SKYVIEW DR|SOUTHLAND BLVD,21000,42000,,IS|U|3|D,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
67918,153882,75010000,8.638,8.803,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR  500,5,ORANGE,51500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01167,Potential Location,0.850000024,1,31509.61650375,,,,,,,,,,,,,31509.61650375,,,N,5,75,75000156 = 3.264|75010000 = 8.638|75600000 = .006,S ORANGE BLOSSOM TRL|W OAK RIDGE RD,65500,43000,23000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
67995,154097,75010000,7.982,8.134,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR  500,5,ORANGE,51000,7,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01182,Potential Location,0.850000024,1,27212.850616875,,,,,,,,,,,,,27212.850616875,,,N,5,75,75000016 = .005|75010000 = 8.133|75A14106 = .235,S ORANGE BLOSSOM TRL|W LANCASTER RD,29500,42000,17000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
68471,153353,75002000,4.758,4.79,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  482,5,ORANGE,38000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03411,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75002000 = 4.782|75A00538 = .119|75A01511 = 0,SAND LAKE RD|SKYVIEW DR|SUMMER DAY LN,19500,39000,,IS|U|3|D,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
68665,155447,75002000,3.644,3.66,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  482,5,ORANGE,43000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03419,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75000369 = 1.611|75002000 = 3.652,PRESIDENTS DR|SAND LAKE RD,24750,41500,8000,IS|R|2|D,Y,10,,On-System / On-System,On Corridor,433663-1,3,84,0.02,100,0,0.7,Verified Match,433663-1,3
69102,154739,75012000,1.49,2.055,SUBURBAN RESIDENTIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  552,5,ORANGE,32000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04056,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000400 = .725|75012000 = 1.814,CURRY FORD RD|RAPER DAIRY RD|S OXALIS AVE,18900,32000,5800,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
69608,152456,75002000,4.385,4.4,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  482,5,ORANGE,43000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03413,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,75,75002000 = 4.391|75A14445 = .017,LILLWILL AVE|SAND LAKE RD,20750,41500,,IS|U|3|D,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
69682,153893,75003000,6.223,6.548,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,ORANGE,54000,6,45,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04064,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75003000 = 6.357|75A09035 = .864|75A24792 = 0,KALMIA DR|S SEMORAN BLVD,27250,54500,,IS|U|3|D,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
70027,156104,75002000,7.051,7.134,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  482,5,ORANGE,43500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03426,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75002000 = 7.131|75A14217 = 0|75A23418 = .032,CENTRAL AVE|GONDOLA DR|MCCOY RD,19250,38500,,IS|U|2|U,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
70037,156136,75002000,6.852,6.867,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  482,5,ORANGE,38000,5,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03427,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75002000 = 6.862|75040000 = 7.606|75040001 = 7.597,MCCOY RD|S ORANGE AVE|SAND LAKE RD,73500,39000,38000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
70043,156275,75002000,3.901,3.932,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  482,5,ORANGE,43000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03428,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000215 = .009|75002000 = 3.911|75A14139 = .307,CHANCELLOR DR|SAND LAKE RD,25250,41500,9000,IS|R|2|D,Y,10,,On-System / On-System,On Corridor,433663-1,3,163,0.03,100,0,0.7,Verified Match,433663-1,3
70141,159211,75037000,2.152,2.169,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,ORANGE,31500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03739,Potential Location,0.850000024,1,47264.424755625,,,,,,,,,,,,,47264.424755625,,,N,5,75,75000001 = 2.237|75037000 = 2.152|75A00158 = 0,ALAFAYA TRL N|UNIVERSITY BLVD,58500,45000,44000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
70238,159677,75060000,3.784,3.818,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,62000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03452,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75027500 = .006|75060000 = 3.789|75A08632 = .353,BENNETT RD|E COLONIAL DR|RICKENBACKER DR,38200,64500,11900,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,454199-1,2,179,0.03,100,0.4,90.9,Verified Match,454199-1,2
70282,159895,75060000,2.905,3.034,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,34000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03737,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,5,75,75000179 = .994|75060000 = 2.91|75A08143 = 0,E COLONIAL DR|N PRIMROSE DR,22150,42500,1800,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"437131-1, 447717-1",2,679,0.13,100,0,0.7,Verified Match,"437131-1, 447717-1",2
70313,160017,75060000,3.098,3.242,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,34000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03738,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75029500 = .515|75060000 = 3.101,E COLONIAL DR|MAGUIRE BLVD,33750,42500,25000,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"437131-1, 447593-1",3,658,0.12,87,0,0.7,Verified Match,"437131-1, 447593-1",3
70339,160114,75060000,13.269,13.285,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,45500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03744,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,5,75,75060000 = 13.283|75160501 = .003|75A02115 = 1.02,BRIDGWAY BLVD|E COLONIAL DR|LAKE PICKETT RD,27350,40000,14700,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
70343,160120,75037000,0.139,0.979,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,ORANGE,49500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03745,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000349 = .005|75037000 = .441,ALAFAYA TRL N|CHALLENGER PKWY,25000,45000,5000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
70991,160351,75037000,0.979,1.235,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  434,5,ORANGE,49500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03456,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75000450 = 1|75037000 = 1.123|75900004 = .006,ALAFAYA TRL N|LOKANOTOSA TRL|SCIENCE DR,24850,45000,4700,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,451245-1,1,1129,0.21,83,0,1.2,Verified Match,451245-1,1
71030,160422,75060000,0.139,0.245,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   50,5,ORANGE,33000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03457,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75000093 = 0|75017500 = 2.639|75060000 = .14,N WESTMORELAND DR|W COLONIAL DR,19100,33000,3400,IS|U|2|U,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
71309,153789,75020000,14.36,14.638,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US  441,SR  500,5,ORANGE,30500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01678,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75000005 = .018|75020000 = 14.636|75500000 = 13.799,PLYMOUTH SORRENTO RD|US-441|W HIGHLAND AVE|W ORANGE BLOSSOM TRL,20750,26000,8600,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
71905,161945,75060000,0,0.139,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   50,5,ORANGE,33000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03760,Potential Location,0.850000024,1,34374.127095,,,,,,,,,,,,,34374.127095,,,N,5,75,75010000 = 14.201|75020000 = 0|75050000 = 15.977|75060000 = .001,ORANGE BLOSSOM TRL N|W COLONIAL DR,60250,33000,32000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
71965,157651,75060000,16.534,16.538,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,45500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-03429,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75060000 = 16.538|75100000 = .004|75A07864 = .176,CHULUOTA RD|E COLONIAL DR|E RIVER FALCONS WAY,41254,40000,14500,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"239203-8, 456096-2, 239203-7",11,21,0,100,0,0.3,Verified Parallel Fallback,"239203-8, 456096-2, 239203-7",11
72113,160622,75080000,10.177,10.222300321151,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR   15,5,ORANGE,28000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01833,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75000316 = 2.104|75080000 = 10.194|75A14591 = .085|75A14609 = .015|75A20236 = .001,GOLDENROD RD S|HOFFNER AVE|S GOLDENROD RD,16750,21500,12000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
72278,161017,75251000,0.58,0.597,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  438,5,ORANGE,20900,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01846,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000091 = 1.659|75251000 = .596,MERCY DR|PRINCETON ST,27450,24000,9400,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,65.4,45,No Match - Angle Mismatch,,0
72335,157462,75270000,6.09,6.103,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  435,5,ORANGE,48000,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01698,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75230500 = 5.123|75270000 = 6.101,OLD WINTER GARDEN RD|S KIRKMAN RD,65050,55500,23500,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,"451246-1, 448756-1",2,69,0.01,100,0.1,1.3,Verified Parallel Fallback,"451246-1, 448756-1",2
72485,156705,75020000,5.636,5.639,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US  441,SR  500,5,ORANGE,22900,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01688,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75000085 = .059|75000160 = .497|75020000 = 5.637,ORANGE BLOSSOM TRL N|ROSE AVE,17500,28000,4100,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
72633,159116,75050000,11.804,12.105,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04217,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75000090 = .007|75050000 = 12.104,N HASTINGS ST|W COLONIAL DR,25750,43000,8500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
72704,155256,75020000,1.91390814765831,1.926,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US  441,SR  500,5,ORANGE,26000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01686,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75020000 = 1.922|75250000 = 9.005|75705000 = .004,ORANGE BLOSSOM TRL N|SILVER STAR RD,23700,31000,8600,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
72754,159798,75030000,7.4,7.41416604099574,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,ORANGE,47000,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01824,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75030000 = 7.414|75570000 = .006|75A01656 = 0,MANOR RD|ORLANDO AVE S|S MAITLAND AVE,19800,30000,9600,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,452910-1,1,75,0.01,100,0.8,1.4,Verified Parallel Fallback,452910-1,1
73059,159321,75090000,3.399,3.457,URBAN GENERAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  426,5,ORANGE,30000,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04302,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000032 = 2.853|75090000 = 3.44|75A04638 = .181,ALOMA AVE|E ALOMA AVE|EASTBROOK BLVD|FORSYTH RD,24700,32000,17400,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,450775-1,1,306,0.06,100,0,1,Verified Match,450775-1,1
73078,156484,75003000,0.652,0.688,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,ORANGE,55768,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04190,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000405 = 1.79|75003000 = .657|75A00619 = 0,N FRONTAGE RD|S SEMORAN BLVD|TG LEE BLVD,67582,70500,9100,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
73157,156763,75003000,0.842,0.871,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  436,5,ORANGE,55768,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04183,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000402 = .767|75003000 = .851,HAZELTINE NATIONAL DR|S SEMORAN BLVD,28507,55564,1450,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
73490,156274,75020000,9.692,9.714,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US  441,SR  500,5,ORANGE,27500,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01689,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75020000 = 9.703|75A00087 = .017|75A03063 = .03,ROGER WILLIAMS RD S|S ORANGE BLOSSOM TRL|S ROGER WILLIAMS RD|VICTOR DR,13250,26500,,IS|U|3|D,Y,10,,On-System / Off-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
73568,159267,75200000,1.383,1.514,SUBURBAN RESIDENTIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  551,5,ORANGE,39000,4,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01835,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,75,75000190 = 1.491|75200000 = 1.512,GOLDENROD RD S|PERSHING AVE,45000,35500,21000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
73734,162095,75080000,14.581,14.691,SUBURBAN COMMERCIAL,ORLANDO,URBAN MAJOR COLLECTOR,DIVIDED,,SR   15,5,ORANGE,32500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01838,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000027 = 1.758|75080000 = 14.583,CONWAY RD|LAKE MARGARET DR|SR-15,16200,27000,5400,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
73964,159008,75050000,10.243,10.262,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,33500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04212,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000313 = .007|75050000 = 10.26,APOPKA VINELAND RD N|BALASANDS BLVD|W COLONIAL DR,48500,43000,18500,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
74045,159960,75040000,11.966,12.033,URBAN GENERAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR  527,5,ORANGE,36223,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04293,Potential Location,0.850000024,1,17187.0635475,,,,,,,,,,,,,17187.0635475,,,N,5,75,75013000 = 1.57|75040000 = 11.987,MICHIGAN ST E|MICHIGAN ST W|ORANGE AVE S,33391,35282,31500,IS|U|3|D,Y,10,,On-System / On-System,On Corridor,437508-2,1,355,0.07,100,0.3,1.3,Verified Match,437508-2,1
74120,160220,75050000,3.95,4.055,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,46363,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04221,Potential Location,0.850000024,1,22916.08473,,,,,,,,,,,,,22916.08473,,,N,5,75,75000061 = .007|75050000 = 4.047|75A08874 = .36,S PARK AVE|W COLONIAL DR,47324,47000,5000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
74128,160262,75250000,5.314,5.437,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  438,5,ORANGE,38500,6,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04222,Potential Location,0.850000024,1,25780.59532125,,,,,,,,,,,,,25780.59532125,,,N,5,75,75000086 = .006|75000087 = 2.715|75250000 = 5.315,POWERS DR N|SILVER STAR RD,45650,36000,13800,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
74178,157237,75012000,0.344,0.44,URBAN GENERAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  552,5,ORANGE,29500,4,40,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04193,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000187 = .004|75012000 = .378,CURRY FORD RD|GASTON FOSTER RD,16350,29500,3200,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
74225,160379,75050000,4.893,5.065,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,55500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04232,Potential Location,0.850000024,1,24348.340025625,,,,,,,,,,,,,24348.340025625,,,N,5,75,75000065 = .006|75050000 = 5.057|75A08678 = .342,9TH ST|W COLONIAL DR,29850,50500,9200,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
74271,157664,75200000,4.574,6.405,SUBURBAN COMMERCIAL,ORLANDO,URBAN MINOR ART,DIVIDED,,SR  551,5,ORANGE,31000,4,45,1,1,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-01690,Potential Location,0.850000024,1,14322.55295625,,,,,,,,,,,,,14322.55295625,,,N,5,75,75000233 = 0|75200000 = 5.425,N GOLDENROD RD|VALENCIA COLLEGE LN,19950,31500,8400,IS|U|2|U,Y,10,,On-System / On-System,On Corridor,437634-1,1,9703,1.84,100,0,1.3,Verified Match,437634-1,1
74294,160452,75050000,4.174,4.326,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,50500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04290,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75035000 = 15.725|75050000 = 4.321,VINELAND RD|W COLONIAL DR|WINTER GARDEN VINELAND RD,27100,47000,7200,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
74452,160673,75050000,11.589,11.676,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,,SR   50,5,ORANGE,41500,6,45,1,0,SGNLBK,Install Yellow Retroreflective Backplates,,Point,SGNLBK-04299,Potential Location,0.850000024,1,20051.57413875,,,,,,,,,,,,,20051.57413875,,,N,5,75,75000087 = .959|75050000 = 11.599,POWERS DR N|W COLONIAL DR,27000,43000,11000,IS|U|3|D,Y,10,,On-System / On-System,Off Corridor,,0,0,0,0,,,Unmatched,,0
