OBJECTID_1,OBJECTID,ROADWAY,CCTXTCLS,URBAREA,FUNCLASS,TYPEROAD,USROUTE,STROADNO,MNG_DIST_C,CONTYDOT,AADT_2024,NOLANES_To,MAXSPEED_M,IsSignaliz,Countermea,Counterme1,Counterme2,LocationID,LocationSt,CrashModif,CostScenar,CostEstima,TotalLives,Crash_Save,Crash_Sav1,Crash_Sav2,Crash_Sav3,Benefit_Al,Benefit_KA,CostPerLif,CrashSavin,Crash_Sav4,CostBenefi,PresentVal,PresentVa1,NetPresent,FDOT Manag,FDOT Count,Intersecti,Intersect1,Entering V,AADT Major,AADT Minor,Signalized,CentralPoi,CentralPo1,Counterme3,Serious In,Intersect2,ROADWAY_OR,LRS_SOURCE,LRS_PARENT,LRS_SUB_ID,LOCATION,BEGIN_POST,END_POST,LRS_ROAD_N,_orig_fid,Match_Stat,Matched_ID,Match_Cnt,Ovl_Ft,Ovl_Mi,Ovl_Pct,Ang_Dif,Min_Ft,QC_Flag,_matched_refs,WP_IDs,WP_Count
87123,178998,79517000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,24000,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02030,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79030000 = 4.67|79517000 = 3.833|79A00904 = 0,HAND AVE|S YONGE ST|US-1,27700,79030000,79517000,Y,-81.05628953,29.2718752,10,NaN,On-System / On-System,79030000,1196,LPI-02030,2,3.833,3.8230000000000004,3.843,S YONGE ST,2603,Off Corridor,,0,0,0,0,,,Unmatched,,,0
87187,179202,79000010,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,32500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00821,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000010 = 2.097|79040000 = 8.079|79A06113 = 0,E FRENCH AVE|N VOLUSIA AVE|US-17-92|W FRENCH AVE,17525,79040000,79000010,Y,-81.29888,28.95227255,10,NaN,On-System / On-System,79040000,1197,LPI-00821,1,2.097,2.087,2.1069999999999998,E FRENCH AVE,2605,Off Corridor,,0,0,0,0,88.8,12.1,No Match - Angle Mismatch,,,0
87187,179202,79040000,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,32500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00821,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000010 = 2.097|79040000 = 8.079|79A06113 = 0,E FRENCH AVE|N VOLUSIA AVE|US-17-92|W FRENCH AVE,17525,79040000,79000010,Y,-81.29888,28.95227255,10,NaN,On-System / On-System,79040000,1197,LPI-00821,2,8.079,8.069,8.089,N VOLUSIA AVE,2606,On Corridor,450991-1,1,106,0.02,100,0.1,1.1,Verified Match,[object Object],450991-1,1
87192,179202,79040000,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,32500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00820,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79040000 = 7.834|79580000 = 0|79A06196 = .505,E GRAVES AVE|N VOLUSIA AVE|S VOLUSIA AVE|W GRAVES AVE,35700,79040000,79580000,Y,-81.29886,28.94872525,10,NaN,On-System / On-System,79040000,1198,LPI-00820,1,7.834,7.824,7.843999999999999,E GRAVES AVE,2608,On Corridor,450991-1,1,106,0.02,100,0.7,1.1,Verified Match,[object Object],450991-1,1
87192,179202,79580000,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,32500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00820,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79040000 = 7.834|79580000 = 0|79A06196 = .505,E GRAVES AVE|N VOLUSIA AVE|S VOLUSIA AVE|W GRAVES AVE,35700,79040000,79580000,Y,-81.29886,28.94872525,10,NaN,On-System / On-System,79040000,1198,LPI-00820,2,0,0,0.01,N VOLUSIA AVE,2609,Off Corridor,,0,0,0,0,88.6,25.3,No Match - Angle Mismatch,,,0
87454,177845,79000145,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,31000,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02021,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000145 = 0|79040000 = 6.827|79A01060 = 1.012,E RHODE ISLAND AVE|S VOLUSIA AVE|W RHODE ISLAND AVE,19600,79040000,79000145,Y,-81.2989,28.93408955,10,NaN,On-System / On-System,79040000,1199,LPI-02021,1,0,0,0.01,E RHODE ISLAND AVE,2611,Off Corridor,,0,0,0,0,90,25.3,No Match - Angle Mismatch,,,0
87454,177845,79040000,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,31000,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02021,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000145 = 0|79040000 = 6.827|79A01060 = 1.012,E RHODE ISLAND AVE|S VOLUSIA AVE|W RHODE ISLAND AVE,19600,79040000,79000145,Y,-81.2989,28.93408955,10,NaN,On-System / On-System,79040000,1199,LPI-02021,2,6.827,6.817,6.837,S VOLUSIA AVE,2612,On Corridor,450991-1,1,106,0.02,100,0,1.1,Verified Match,[object Object],450991-1,1
87558,179569,79030000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR   40,5,VOLUSIA,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-01471,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79030000 = 5.516|79100000 = 30.234|79150000 = 0,N YONGE ST|S YONGE ST|W GRANADA BLVD,54500,79150000,79100000,Y,-81.06207707,29.28302414,10,NaN,On-System / On-System,79150000,1200,LPI-01471,1,5.516,5.506,5.526,N YONGE ST,2614,On Corridor,452908-1,1,106,0.02,100,0.4,0.5,Verified Match,[object Object],452908-1,1
87558,179569,79100000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR   40,5,VOLUSIA,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-01471,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79030000 = 5.516|79100000 = 30.234|79150000 = 0,N YONGE ST|S YONGE ST|W GRANADA BLVD,54500,79150000,79100000,Y,-81.06207707,29.28302414,10,NaN,On-System / On-System,79150000,1200,LPI-01471,2,30.234,30.224,30.244000000000003,S YONGE ST,2615,Off Corridor,,0,0,0,0,80.9,68.8,No Match - Angle Mismatch,,,0
87558,179569,79150000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR   40,5,VOLUSIA,35000,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-01471,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79030000 = 5.516|79100000 = 30.234|79150000 = 0,N YONGE ST|S YONGE ST|W GRANADA BLVD,54500,79150000,79100000,Y,-81.06207707,29.28302414,10,NaN,On-System / On-System,79150000,1200,LPI-01471,3,0,0,0.01,W GRANADA BLVD,2616,Off Corridor,,0,0,0,0,89.5,25.7,No Match - Angle Mismatch,,,0
87674,180000,79000100,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN MINOR ART,NOT DIVIDED,,SR  430,5,VOLUSIA,19100,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02033,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000100 = 1.2|79220000 = .54|79A01642 = 0,MASON AVE|WHITE ST,12000,79220000,79000100,Y,-81.05399957,29.21692919,10,NaN,On-System / On-System,79220000,1201,LPI-02033,1,1.2,1.19,1.21,MASON AVE,2617,Off Corridor,,0,0,0,0,,,Unmatched,,,0
87674,180000,79220000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN MINOR ART,NOT DIVIDED,,SR  430,5,VOLUSIA,19100,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02033,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000100 = 1.2|79220000 = .54|79A01642 = 0,MASON AVE|WHITE ST,12000,79220000,79000100,Y,-81.05399957,29.21692919,10,NaN,On-System / On-System,79220000,1201,LPI-02033,2,0.54,0.53,0.55,WHITE ST,2618,Off Corridor,,0,0,0,0,,,Unmatched,,,0
87682,180504,79000347,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,31000,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00825,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000347 = .502|79040000 = 7.447|79A01006 = 0,E BLUE SPRINGS AVE|S VOLUSIA AVE|W BLUE SPRINGS AVE,17350,79040000,79000347,Y,-81.29889,28.94309979,10,NaN,On-System / On-System,79040000,1202,LPI-00825,1,0.502,0.492,0.512,E BLUE SPRINGS AVE,2620,Off Corridor,,0,0,0,0,89.9,27.5,No Match - Angle Mismatch,,,0
87682,180504,79040000,URBAN GENERAL,DELTONA,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,VOLUSIA,31000,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00825,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000347 = .502|79040000 = 7.447|79A01006 = 0,E BLUE SPRINGS AVE|S VOLUSIA AVE|W BLUE SPRINGS AVE,17350,79040000,79000347,Y,-81.29889,28.94309979,10,NaN,On-System / On-System,79040000,1202,LPI-00825,2,7.447,7.437,7.457,S VOLUSIA AVE,2621,On Corridor,450991-1,1,106,0.02,100,0,1.1,Verified Match,[object Object],450991-1,1
87888,181238,79000066,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN MINOR ART,1WAY,,SR  430,5,VOLUSIA,6500,2,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02027,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000066 = .88|79220001 = .701,OAKRIDGE BLVD|PENINSULA DR N,8450,79220001,79000066,Y,-81.01602033,29.2323307,10,NaN,On-System / On-System,79220001,1203,LPI-02027,1,0.88,0.87,0.89,OAKRIDGE BLVD,2623,Off Corridor,,0,0,0,0,,,Unmatched,,,0
87888,181238,79220001,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN MINOR ART,1WAY,,SR  430,5,VOLUSIA,6500,2,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02027,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000066 = .88|79220001 = .701,OAKRIDGE BLVD|PENINSULA DR N,8450,79220001,79000066,Y,-81.01602033,29.2323307,10,NaN,On-System / On-System,79220001,1203,LPI-02027,2,0.701,0.691,0.711,PENINSULA DR N,2624,Off Corridor,,0,0,0,0,,,Unmatched,,,0
88027,181159,79010000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,0,4,35,0,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02028,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 32.696|79030000 = 0|79060000 = 20.761|79080000 = .004,N RIDGEWOOD AVE|S RIDGEWOOD AVE|W INTERNATIONAL SPEEDWAY BLVD,47250,79010000,79030000,Y,-81.0228147,29.21083012,10,NaN,On-System / On-System,79010000,1204,LPI-02028,1,32.696,32.686,32.705999999999996,N RIDGEWOOD AVE,2625,On Corridor,450782-1,4,53,0.01,100,0,0.6,Verified Parallel Fallback,"[object Object],[object Object],[object Object],[object Object]",450782-1,4
88027,181159,79030000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,0,4,35,0,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02028,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 32.696|79030000 = 0|79060000 = 20.761|79080000 = .004,N RIDGEWOOD AVE|S RIDGEWOOD AVE|W INTERNATIONAL SPEEDWAY BLVD,47250,79010000,79030000,Y,-81.0228147,29.21083012,10,NaN,On-System / On-System,79010000,1204,LPI-02028,2,0,0,0.01,S RIDGEWOOD AVE,2626,On Corridor,450782-1,4,53,0.01,100,0.6,0.6,Verified Parallel Fallback,"[object Object],[object Object],[object Object],[object Object]",450782-1,4
88027,181159,79060000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,0,4,35,0,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02028,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 32.696|79030000 = 0|79060000 = 20.761|79080000 = .004,N RIDGEWOOD AVE|S RIDGEWOOD AVE|W INTERNATIONAL SPEEDWAY BLVD,47250,79010000,79030000,Y,-81.0228147,29.21083012,10,NaN,On-System / On-System,79010000,1204,LPI-02028,3,20.761,20.750999999999998,20.771,W INTERNATIONAL SPEEDWAY BLVD,2627,Off Corridor,,0,0,0,0,90,63.5,No Match - Angle Mismatch,,,0
88027,181159,79080000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,0,4,35,0,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02028,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 32.696|79030000 = 0|79060000 = 20.761|79080000 = .004,N RIDGEWOOD AVE|S RIDGEWOOD AVE|W INTERNATIONAL SPEEDWAY BLVD,47250,79010000,79030000,Y,-81.0228147,29.21083012,10,NaN,On-System / On-System,79010000,1204,LPI-02028,4,0.004,0,0.014,,2628,Off Corridor,,0,0,0,0,90,13,No Match - Angle Mismatch,,,0
88304,182646,79000112,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,30000,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00832,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000112 = .004|79001000 = 4.189|79010000 = 30.64,BEVILLE RD|S RIDGEWOOD AVE,34775,79010000,79001000,Y,-81.00855362,29.18372723,10,NaN,On-System / On-System,79010000,1205,LPI-00832,1,0.004,0,0.014,BEVILLE RD,2629,On Corridor,453490-1,1,76,0.01,100,0.6,14.7,Verified Match,[object Object],453490-1,1
88304,182646,79001000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,30000,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00832,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000112 = .004|79001000 = 4.189|79010000 = 30.64,BEVILLE RD|S RIDGEWOOD AVE,34775,79010000,79001000,Y,-81.00855362,29.18372723,10,NaN,On-System / On-System,79010000,1205,LPI-00832,2,4.189,4.179,4.199,S RIDGEWOOD AVE,2630,On Corridor,453490-1,1,90,0.02,100,0.3,1.1,Verified Match,[object Object],453490-1,1
88304,182646,79010000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,30000,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00832,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000112 = .004|79001000 = 4.189|79010000 = 30.64,BEVILLE RD|S RIDGEWOOD AVE,34775,79010000,79001000,Y,-81.00855362,29.18372723,10,NaN,On-System / On-System,79010000,1205,LPI-00832,3,30.64,30.63,30.650000000000002,,2631,On Corridor,450782-1,2,106,0.02,100,0.6,0.6,Verified Match,"[object Object],[object Object]",450782-1,2
88686,177740,79010000,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,27500,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02023,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 24.96|79190000 = .047|79A08757 = 0,PALM AVE|S NOVA RD|S RIDGEWOOD AVE,28700,79010000,79190000,Y,-80.97309554,29.10790402,10,NaN,On-System / On-System,79010000,1206,LPI-02023,1,24.96,24.95,24.970000000000002,PALM AVE,2632,Off Corridor,,0,0,0,0,89.4,134.2,No Match - Angle Mismatch,,,0
88686,177740,79190000,SUBURBAN COMMERCIAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,27500,4,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02023,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 24.96|79190000 = .047|79A08757 = 0,PALM AVE|S NOVA RD|S RIDGEWOOD AVE,28700,79010000,79190000,Y,-80.97309554,29.10790402,10,NaN,On-System / On-System,79010000,1206,LPI-02023,2,0.047,0.037,0.057,S NOVA RD,2633,On Corridor,450643-1,1,106,0.02,100,1.3,0.8,Verified Match,[object Object],450643-1,1
88908,167799,75011000,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,SEMINOLE,54000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02435,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,75,75011000 = 1.915|75030000 = 8.512|75A02080 = 0|75A20542 = .01|77010000 = .06,E MAITLAND BLVD|MAYO AVE|MECHANIC ST|N ORLANDO AVE|US-17-92,62500,77010000,75011000,Y,NaN,NaN,10,NaN,On-System / On-System,77010000,1207,LPI-02435,1,1.915,1.905,1.925,E MAITLAND BLVD,2635,Off Corridor,,0,0,0,0,,,Unmatched,,,0
88908,167799,75030000,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,SEMINOLE,54000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02435,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,75,75011000 = 1.915|75030000 = 8.512|75A02080 = 0|75A20542 = .01|77010000 = .06,E MAITLAND BLVD|MAYO AVE|MECHANIC ST|N ORLANDO AVE|US-17-92,62500,77010000,75011000,Y,NaN,NaN,10,NaN,On-System / On-System,77010000,1207,LPI-02435,2,8.512,8.502,8.522,MAYO AVE,2636,On Corridor,452910-1,1,106,0.02,100,0.1,1.4,Verified Match,[object Object],452910-1,1
88908,167799,77010000,SUBURBAN COMMERCIAL,ORLANDO,URBAN PRIN ART OTHER,DIVIDED,US   17,SR   15,5,SEMINOLE,54000,6,45,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02435,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,75,75011000 = 1.915|75030000 = 8.512|75A02080 = 0|75A20542 = .01|77010000 = .06,E MAITLAND BLVD|MAYO AVE|MECHANIC ST|N ORLANDO AVE|US-17-92,62500,77010000,75011000,Y,NaN,NaN,10,NaN,On-System / On-System,77010000,1207,LPI-02435,5,0.06,0.049999999999999996,0.06999999999999999,US-17-92,2639,Off Corridor,,0,0,0,0,0.9,282.2,No Match - Low Overlap,,,0
90555,181524,79000062,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  A1A,5,VOLUSIA,18500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00826,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000062 = .503|79080000 = 3.703|79A09930 = 0,N ATLANTIC AVE|SEAVIEW AVE,9425,79080000,79000062,Y,-81.02058975,29.25257001,10,NaN,On-System / On-System,79080000,1208,LPI-00826,1,0.503,0.493,0.513,N ATLANTIC AVE,2640,Off Corridor,,0,0,0,0,73.5,24.5,No Match - Angle Mismatch,,,0
90555,181524,79080000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,,SR  A1A,5,VOLUSIA,18500,4,35,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00826,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79000062 = .503|79080000 = 3.703|79A09930 = 0,N ATLANTIC AVE|SEAVIEW AVE,9425,79080000,79000062,Y,-81.02058975,29.25257001,10,NaN,On-System / On-System,79080000,1208,LPI-00826,2,3.703,3.693,3.7129999999999996,SEAVIEW AVE,2641,On Corridor,442884-2,1,106,0.02,100,0.1,0.7,Verified Match,[object Object],442884-2,1
90919,181513,79010000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,26500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-01465,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 18.34|79521000 = .004|79A04810 = .951,N DIXIE FWY|WASHINGTON ST,14950,79010000,79521000,Y,-80.92733563,29.02578476,10,NaN,On-System / On-System,79010000,1209,LPI-01465,1,18.34,18.33,18.35,N DIXIE FWY,2643,Off Corridor,,0,0,0,0,,,Unmatched,,,0
90919,181513,79521000,URBAN GENERAL,DAYTONA BEACH-PORT ORANGE,URBAN PRIN ART OTHER,DIVIDED,US    1,SR    5,5,VOLUSIA,26500,4,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-01465,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,79,79010000 = 18.34|79521000 = .004|79A04810 = .951,N DIXIE FWY|WASHINGTON ST,14950,79010000,79521000,Y,-80.92733563,29.02578476,10,NaN,On-System / On-System,79010000,1209,LPI-01465,2,0.004,0,0.014,WASHINGTON ST,2644,Off Corridor,,0,0,0,0,,,Unmatched,,,0
108441,250315,92030000,URBAN GENERAL,KISSIMMEE,URBAN PRIN ART OTHER,DIVIDED,US  192,SR  500,5,OSCEOLA,48000,6,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-00205,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,92,92030000 = 9.126|92A03217 = 0|92A08265 = .285,13TH ST|INDIANA AVE,17500,92030000,92A03217,N,NaN,NaN,10,NaN,On-System / Off-System,92030000,1210,LPI-00205,1,9.126,9.116,9.136,13TH ST,2646,Off Corridor,,0,0,0,0,,,Unmatched,,,0
109107,249656,92030000,URBAN GENERAL,KISSIMMEE,URBAN PRIN ART OTHER,DIVIDED,US  192,SR  500,5,OSCEOLA,42000,6,40,1,LPI,Implement a Leading Pedestrian Interval (LPI),NaN,LPI-02116,Potential Location,0.870000005,1,5408.8083328125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5408.8083328125,NaN,5,92,92030000 = 8.986|92A00298 = .24|92A07543 = 0,13TH ST|FLORIDA AVE,37500,92030000,92A00298,N,NaN,NaN,10,NaN,On-System / Off-System,92030000,1211,LPI-02116,1,8.986,8.976,8.996,13TH ST,2649,Off Corridor,,0,0,0,0,,,Unmatched,,,0
